t_s,scenario,offset_ns,measured_offset_ns,path_delay_ns,pdv_ns,freq_error_ppb,oscillator_holdover_nominal_ppb,oscillator_holdover_tolerance_ppb,oscillator_disciplined_tolerance_ppb,gnss_reference_ns,ptp_reference_ns,peer_reference_ns,source_agreement_tolerance_ns,synce_ql,ptp_seq_id,ptp_msg_type,msg_rate_hz,grandmaster_identity,grandmaster_priority1,grandmaster_clock_class,grandmaster_clock_accuracy,offset_scaled_log_variance,grandmaster_priority2,steps_removed,time_source,gnss_sync_status,satellites_tracked,gnss_available,holdover,attack_flag,fault_flag,run_id,label
498.03197306399994,mixed_pdv_loss_holdover,0.0,0.0,0.0,0.0,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,4,3497,Sync,0.0,9afaad.fffe.86c168,128,255,254,65535,128,0,160,HOLDOVER,-1,False,True,False,False,0,healthy
498.14308193899996,mixed_pdv_loss_holdover,0.0,0.0,0.0,0.0,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,4,3498,Sync,0.0,9afaad.fffe.86c168,128,255,254,65535,128,0,160,HOLDOVER,-1,False,True,False,False,0,healthy
498.254096401,mixed_pdv_loss_holdover,0.0,0.0,0.0,0.0,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,4,3499,Sync,0.0,9afaad.fffe.86c168,128,255,254,65535,128,0,160,HOLDOVER,-1,False,True,False,False,0,healthy
498.382852881,mixed_pdv_loss_holdover,0.0,0.0,0.0,0.0,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,4,3500,Sync,0.0,9afaad.fffe.86c168,128,255,254,65535,128,0,160,HOLDOVER,-1,False,True,False,False,0,healthy
498.494718706,mixed_pdv_loss_holdover,0.0,0.0,0.0,0.0,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,4,3501,Sync,0.0,9afaad.fffe.86c168,128,255,254,65535,128,0,160,HOLDOVER,-1,False,True,False,False,0,healthy
498.626844684,mixed_pdv_loss_holdover,0.0,0.0,0.0,0.0,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,4,3502,Sync,0.0,9afaad.fffe.86c168,128,255,254,65535,128,0,160,HOLDOVER,-1,False,True,False,False,0,healthy
498.74289658699996,mixed_pdv_loss_holdover,0.0,0.0,0.0,0.0,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,4,3503,Sync,0.0,9afaad.fffe.86c168,128,255,254,65535,128,0,160,HOLDOVER,-1,False,True,False,False,0,healthy
498.85519140599996,mixed_pdv_loss_holdover,0.0,0.0,0.0,0.0,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,4,3504,Sync,0.0,9afaad.fffe.86c168,128,255,254,65535,128,0,160,HOLDOVER,-1,False,True,False,False,0,healthy
498.97365651,mixed_pdv_loss_holdover,0.0,0.0,0.0,0.0,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,4,3505,Sync,0.0,9afaad.fffe.86c168,128,255,254,65535,128,0,160,HOLDOVER,-1,False,True,False,False,0,healthy
499.087741451,mixed_pdv_loss_holdover,0.0,0.0,0.0,0.0,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,4,3506,Sync,0.0,9afaad.fffe.86c168,128,255,254,65535,128,0,160,HOLDOVER,-1,False,True,False,False,0,healthy
499.20370098899997,mixed_pdv_loss_holdover,0.0,0.0,0.0,0.0,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,4,3507,Sync,0.0,9afaad.fffe.86c168,128,255,254,65535,128,0,160,HOLDOVER,-1,False,True,False,False,0,healthy
499.33945777799994,mixed_pdv_loss_holdover,0.0,0.0,0.0,0.0,0.0,6.0,2.0,1.5,0.0,0.0,0.0,20.0,4,3508,Sync,0.0,9afaad.fffe.86c168,128,255,254,65535,128,0,160,HOLDOVER,-1,False,True,False,False,0,healthy
